# CutterNest Universal v3
# Ejemplo: 6 tipos de muebles diferentes para demostrar universalidad
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m2-divisor-inf-izq,Divisor inf izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-inf-der,Divisor inf der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-med-izq,Divisor med izq,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-med-der,Divisor med der,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-sup-izq,Divisor sup izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-sup-der,Divisor sup der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-estante-inf,Estante inferior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-med,Estante medio,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-sup,Estante superior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2

# --- M3: Mesa de centro (table) ---
m3-tablero,Tablero mesa,800,800,1,si,#8B5A2B,30,"T,B,L,R",3
m3-pata-izq-front,Pata izquierda frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-front,Pata derecha frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-izq-back,Pata izquierda trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-back,Pata derecha trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-estante-inf,Estante inferior,600,20,1,si,#D9C2A3,15,"T,B,L,R",3

# --- M4: Silla (seating) ---
m4-asiento,Asiento silla,450,450,1,si,#C19A6B,15,"T,B,L,R",4
m4-respaldo,Respaldo silla,450,500,1,no,#C19A6B,15,"T,B,L,R",4
m4-pata-front-izq,Pata frontal izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-front-der,Pata frontal derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-izq,Pata trasera izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-der,Pata trasera derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-travesano-front,Travesano frontal,370,40,1,si,#D9C2A3,15,"T,B,L,R",4
m4-travesano-back,Travesano trasero,370,40,1,si,#D9C2A3,15,"T,B,L,R",4

# --- M5: Ropero con puertas (wardrobe) ---
m5-base,Base ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-tapa,Tapa ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-lateral-izq,Lateral ropero izq,600,2200,1,no,#C19A6B,15,"T,B,L",5
m5-lateral-der,Lateral ropero der,600,2200,1,no,#C19A6B,15,"T,B,R",5
m5-fondo,Fondo ropero,1200,2200,1,no,#F2F2F2,15,,5
m5-puerta-izq,Puerta izquierda,590,2180,1,no,#D9C2A3,15,"T,B,L,R",5
m5-puerta-der,Puerta derecha,590,2180,1,no,#D9C2A3,15,"T,B,L,R",5
m5-riel-colgador,Riel colgador,1100,30,1,si,#A0A0A0,5,,5
m5-estante,Estante ropero,1100,20,1,si,#D9C2A3,15,"T,B,L,R",5

# --- M6: Zapatero (cabinet) ---
m6-base,Base zapatero,800,300,1,si,#8B5A2B,15,"T,B,L,R",6
m6-tapa,Tapa zapatero,800,300,1,si,#8B5A2B,15,"T,B,L,R",6
m6-lateral-izq,Lateral zapatero izq,300,1200,1,no,#8B5A2B,15,"T,B,L",6
m6-lateral-der,Lateral zapatero der,300,1200,1,no,#8B5A2B,15,"T,B,R",6
m6-fondo,Fondo zapatero,800,1200,1,no,#F2F2F2,15,,6
m6-repisa-1,Repisa zapatero 1,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-2,Repisa zapatero 2,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-3,Repisa zapatero 3,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-4,Repisa zapatero 4,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
