================================================================================
 CutterNest Assembly Planner — Ejemplos CSV concatenados
 Documento generado el: 2026-08-20T00:03:18.807Z
================================================================================

================================================================================
 ARCHIVO: frontend/public/assembly-planner/data/ejemplo-universal.csv
================================================================================

# CutterNest Universal v3
# Ejemplo: 6 tipos de muebles diferentes para demostrar universalidad
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m12-cajon-base,Base cajon inf,360,450,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon inf,2,20,1,no,#A0A0A0,5,,12

# --- M2: Librero alto (shelving) ---
m2-base,Base librero,900,350,1,si,#C19A6B,15,"T,B,L,R",2
m2-tapa,Tapa librero,900,350,1,si,#C19A6B,15,"T,B,L,R",2
m2-lateral-izq,Lateral librero izq,350,2230,1,no,#C19A6B,15,"T,B,L",2
m2-lateral-der,Lateral librero der,350,2230,1,no,#C19A6B,15,"T,B,R",2
m2-fondo,Fondo librero,900,2230,1,no,#F2F2F2,15,,2
m2-montante-central,Montante central,350,2230,1,no,#D9C2A3,15,"T,B,L,R",2
m2-travesano,Travesano trasero,820,60,1,si,#D9C2A3,15,"T,B,L,R",2
m2-divisor-inf-izq,Divisor inf izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-inf-der,Divisor inf der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-med-izq,Divisor med izq,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-med-der,Divisor med der,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-sup-izq,Divisor sup izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-sup-der,Divisor sup der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-estante-inf,Estante inferior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-med,Estante medio,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-sup,Estante superior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2

# --- M3: Mesa de centro (table) ---
m3-tablero,Tablero mesa,800,800,1,si,#8B5A2B,30,"T,B,L,R",3
m3-pata-izq-front,Pata izquierda frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-front,Pata derecha frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-izq-back,Pata izquierda trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-back,Pata derecha trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-estante-inf,Estante inferior,600,20,1,si,#D9C2A3,15,"T,B,L,R",3

# --- M4: Silla (seating) ---
m4-asiento,Asiento silla,450,450,1,si,#C19A6B,15,"T,B,L,R",4
m4-respaldo,Respaldo silla,450,500,1,no,#C19A6B,15,"T,B,L,R",4
m4-pata-front-izq,Pata frontal izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-front-der,Pata frontal derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-izq,Pata trasera izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-der,Pata trasera derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-travesano-front,Travesano frontal,370,40,1,si,#D9C2A3,15,"T,B,L,R",4
m4-travesano-back,Travesano trasero,370,40,1,si,#D9C2A3,15,"T,B,L,R",4

# --- M5: Ropero con puertas (wardrobe) ---
m5-base,Base ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-tapa,Tapa ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-lateral-izq,Lateral ropero izq,600,2200,1,no,#C19A6B,15,"T,B,L",5
m5-lateral-der,Lateral ropero der,600,2200,1,no,#C19A6B,15,"T,B,R",5
m5-fondo,Fondo ropero,1200,2200,1,no,#F2F2F2,15,,5
m5-puerta-izq,Puerta izquierda,590,2180,1,no,#D9C2A3,15,"T,B,L,R",5
m5-puerta-der,Puerta derecha,590,2180,1,no,#D9C2A3,15,"T,B,L,R",5
m5-riel-colgador,Riel colgador,1100,30,1,si,#A0A0A0,5,,5
m5-soporte-intermedio-central,Soporte intermedio central,20,30,1,no,#D9C2A3,15,"T,B,L,R",5
m5-estante,Estante ropero,1100,20,1,si,#D9C2A3,15,"T,B,L,R",5

# --- M6: Zapatero (cabinet) ---
m6-base,Base zapatero,800,300,1,si,#8B5A2B,15,"T,B,L,R",6
m6-tapa,Tapa zapatero,800,300,1,si,#8B5A2B,15,"T,B,L,R",6
m6-lateral-izq,Lateral zapatero izq,300,1200,1,no,#8B5A2B,15,"T,B,L",6
m6-lateral-der,Lateral zapatero der,300,1200,1,no,#8B5A2B,15,"T,B,R",6
m6-fondo,Fondo zapatero,800,1200,1,no,#F2F2F2,15,,6
m6-repisa-1,Repisa zapatero 1,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-2,Repisa zapatero 2,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-3,Repisa zapatero 3,740,20,1,si,#D9C2A3,15,"T,B,L,R",6
m6-repisa-4,Repisa zapatero 4,740,20,1,si,#D9C2A3,15,"T,B,L,R",6


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Basico.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo básico: estantería de 1 módulo con 6 piezas.
# Sin piezas globales ni submódulos. Tablero recomendado: 183x244 cm (formato Ecuador).
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m1-base,Base,120,60,1,si,#96CEB4,18,"T,B,L,R",1
m1-tapa,Tapa,120,60,1,si,#4ECDC4,18,"T,B,L,R",1
m1-lateral-izq,Lateral Izquierdo,50,180,1,no,#FF6B6B,18,"T,B,L",1
m1-lateral-der,Lateral Derecho,50,180,1,no,#FF6B6B,18,"T,B,R",1
m1-estante,Estante,84,30,1,si,#DDA0DD,18,"T,B,L,R",1
m1-fondo,Fondo,120,180,1,no,#F8F9FA,3,,1


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Escritorio.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de escritorio
# Estructura global tipo tablero + cajoneras laterales y repisa superior.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global ---
glb-tablero,Tablero escritorio,2400,700,1,si,#D9C2A3,30,"T,B,L,R",estructura
glb-zocalo,Zocalo escritorio,2400,100,1,si,#C19A6B,15,"T,B,L,R",estructura
# --- Modulo 1: cajonera izquierda ---
m1-base,Base modulo M1,400,560,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,400,560,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,560,700,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,560,700,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,400,700,1,no,#F2F2F2,15,"",1
m11-cajon-frente,Frente cajon superior M1,368,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon superior M1,180,390,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon superior M1,180,390,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon superior M1,338,390,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon superior M1,338,390,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon superior M1,2,20,1,no,#A0A0A0,5,,11
m12-cajon-frente,Frente cajon inferior M1,368,180,1,si,#8B5A2B,15,"T,B,L,R",12
m12-cajon-lateral-izq,Lateral cajon inferior M1,180,390,1,no,#D9C2A3,15,"T,B,L",12
m12-cajon-lateral-der,Lateral cajon inferior M1,180,390,1,no,#D9C2A3,15,"T,B,R",12
m12-cajon-fondo,Fondo cajon inferior M1,338,390,1,no,#F2F2F2,15,,12
m12-cajon-base,Base cajon inferior M1,338,390,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,12
# --- Modulo 2: cajonera derecha ---
m2-base,Base modulo M2,400,560,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,400,560,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,560,700,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,560,700,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,400,700,1,no,#F2F2F2,15,"",2
m21-cajon-frente,Frente cajon superior M2,368,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon superior M2,180,390,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon superior M2,180,390,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon superior M2,338,390,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon superior M2,338,390,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon superior M2,2,20,1,no,#A0A0A0,5,,21
m22-cajon-frente,Frente cajon inferior M2,368,180,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-lateral-izq,Lateral cajon inferior M2,180,390,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-lateral-der,Lateral cajon inferior M2,180,390,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-fondo,Fondo cajon inferior M2,338,390,1,no,#F2F2F2,15,,22
m22-cajon-base,Base cajon inferior M2,338,390,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,22
# --- Modulo 3: repisa superior ---
m3-base,Base modulo M3,1600,250,1,si,#C19A6B,15,"T,B,L,R",3
m3-tapa,Tapa modulo M3,1600,250,1,si,#C19A6B,15,"T,B,L,R",3
m3-lateral-izq,Lateral izquierdo M3,250,300,1,no,#C19A6B,15,"T,B,L",3
m3-lateral-der,Lateral derecho M3,250,300,1,no,#C19A6B,15,"T,B,R",3
m3-fondo,Fondo modulo M3,1600,300,1,no,#F2F2F2,15,"",3
m3-montante-central,Montante central M3,250,300,1,no,#C19A6B,15,"T,B,L,R",3
m3-travesano,Travesano trasero M3,1540,60,1,si,#D9C2A3,15,"T,B,L,R",3
m3-repisa-superior,Repisa superior M3,1540,200,1,si,#D9C2A3,15,"T,B,L,R",3
m3-repisa-inferior,Repisa inferior M3,1540,200,1,si,#D9C2A3,15,"T,B,L,R",3


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Mueble_TV.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de mueble para TV
# Estructura global + 3 modulos: centro abierto y dos laterales con cajones/puerta.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global ---
glb-zocalo,Zocalo corrido TV,1800,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-tapa,Tapa corrida TV,1800,40,1,si,#D9C2A3,30,"T,B,L,R",estructura
glb-trasera,Panel posterior TV,1800,500,1,no,#F2F2F2,15,"",estructura
# --- Modulo 1: centro abierto ---
m1-base,Base modulo M1,800,400,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,800,400,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,400,500,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,400,500,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,800,500,1,no,#F2F2F2,15,"",1
m1-estante-1,Estante superior M1,740,280,1,si,#D9C2A3,15,"T,B,L,R",1
m1-estante-2,Estante inferior M1,740,280,1,si,#D9C2A3,15,"T,B,L,R",1
# --- Modulo 2: lateral cajonera ---
m2-base,Base modulo M2,500,400,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,500,400,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,400,500,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,400,500,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,500,500,1,no,#F2F2F2,15,"",2
m21-cajon-frente,Frente cajon superior M2,468,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon superior M2,180,390,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon superior M2,180,390,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon superior M2,438,390,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon superior M2,438,390,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon superior M2,2,20,1,no,#A0A0A0,5,,21
m22-cajon-frente,Frente cajon inferior M2,468,180,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-lateral-izq,Lateral cajon inferior M2,180,390,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-lateral-der,Lateral cajon inferior M2,180,390,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-fondo,Fondo cajon inferior M2,438,390,1,no,#F2F2F2,15,,22
m22-cajon-base,Base cajon inferior M2,438,390,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,22
# --- Modulo 3: lateral puerta ---
m3-base,Base modulo M3,500,400,1,si,#8B5A2B,15,"T,B,L,R",3
m3-tapa,Tapa modulo M3,500,400,1,si,#8B5A2B,15,"T,B,L,R",3
m3-lateral-izq,Lateral izquierdo M3,400,500,1,no,#8B5A2B,15,"T,B,L",3
m3-lateral-der,Lateral derecho M3,400,500,1,no,#8B5A2B,15,"T,B,R",3
m3-fondo,Fondo modulo M3,500,500,1,no,#F2F2F2,15,"",3
m3-puerta,Puerta M3,460,460,1,no,#FFFFFF,18,"T,B,L,R",3


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Armario_Puertas_Corredizas.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de armario con puertas corredizas
# Estructura global + 2 modulos interiores + puertas corredizas.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global ---
glb-zocalo,Zocalo corrido armario,1600,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-corona,Corona armario,1600,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-trasera,Panel posterior armario,1600,2300,1,no,#F2F2F2,15,"",estructura
glb-puerta-izq,Puerta corrediza izquierda,780,2250,1,no,#FFFFFF,18,"T,B,L,R",estructura
glb-puerta-der,Puerta corrediza derecha,780,2250,1,no,#FFFFFF,18,"T,B,L,R",estructura
# --- Modulo 1: cuerpo izquierdo ---
m1-base,Base modulo M1,800,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,800,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,550,2300,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,550,2300,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,800,2300,1,no,#F2F2F2,15,"",1
m1-barra,Barra ropa M1,740,25,1,si,#A0A0A0,25,"",1
m11-cajon-frente,Frente cajon inferior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon inferior M1,360,450,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon inferior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,11
# --- Modulo 2: cuerpo derecho ---
m2-base,Base modulo M2,800,550,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,800,550,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,550,2300,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,550,2300,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,800,2300,1,no,#F2F2F2,15,"",2
m2-repisa-superior,Repisa superior M2,740,350,1,si,#D9C2A3,15,"T,B,L,R",2
m2-repisa-inferior,Repisa inferior M2,740,350,2,si,#D9C2A3,15,"T,B,L,R",2
m21-cajon-frente,Frente cajon inferior M2,400,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon inferior M2,360,450,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon inferior M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,21


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Cajoneras_4_Modulos.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de clóset completo: 4 módulos con estructura global y submódulos padre-hijo.
# - Estructura global: zócalo, corona, trasera de anclaje, cantoneras y tirantes a pared.
# - Módulo 1: estantes.
# - Módulo 2: cajonera doble con barra corta (submódulos 21 y 22).
# - Módulo 3: cajonera doble con barra larga (submódulos 31 y 32).
# - Módulo 4: zapatero con estantes y divisor.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global de union y anclaje a pared ---
glb-zocalo-corrido,Zócalo corrido,1830,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-corona,Corona / Tapa corrida,1830,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-trasera,Trasera de anclaje,1830,2300,1,no,#F2F2F2,15,,estructura
glb-cantonera-izq,Cantonera unión izquierda,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
glb-cantonera-centro-1,Cantonera unión centro 1,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
glb-cantonera-centro-2,Cantonera unión centro 2,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
glb-cantonera-der,Cantonera unión derecha,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
glb-tirante-pared-1,Tirante anclaje pared 1,80,80,1,no,#A0A0A0,15,,estructura
glb-tirante-pared-2,Tirante anclaje pared 2,80,80,1,no,#A0A0A0,15,,estructura
glb-tirante-pared-3,Tirante anclaje pared 3,80,80,1,no,#A0A0A0,15,,estructura

# --- Modulo 1: estantes ---
m1-base,Base módulo M1,450,520,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa módulo M1,450,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,2300,550,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,2300,550,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo módulo M1,450,2300,1,no,#F2F2F2,15,,1
m1-estante,Estante regulable M1,390,380,4,si,#D9C2A3,15,"T,B,L,R",1

# --- Modulo 2: cajonera con barra corta ---
m2-base,Base módulo M2,450,520,1,si,#C19A6B,15,"T,B,L,R",2
m2-tapa,Tapa módulo M2,450,550,1,si,#C19A6B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,2300,550,1,no,#C19A6B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,2300,550,1,no,#C19A6B,15,"T,B,R",2
m2-fondo,Fondo módulo M2,450,2300,1,no,#F2F2F2,15,,2
m2-divisor,Divisor vertical M2,1200,550,1,no,#C19A6B,15,"T,B,L,R",2
m2-barra,Barra ropa corta Ø25mm,420,25,1,si,#A0A0A0,25,,2

# --- Submodulo 21: cajon 1 del modulo 2 ---
m21-cajon-1-frente,Frente cajón 1 M2,400,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-1-lateral-izq,Lateral cajón 1 M2,180,450,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-1-lateral-der,Lateral cajón 1 M2,180,450,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-1-fondo,Fondo cajón 1 M2,360,450,1,no,#F2F2F2,15,,21
m21-cajon-1-base,Base cajón 1 M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-1-tirador,Tirador cajón 1 M2,2,20,1,no,#A0A0A0,5,,21

# --- Submodulo 22: cajon 2 del modulo 2 ---
m22-cajon-2-frente,Frente cajón 2 M2,400,180,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-2-lateral-izq,Lateral cajón 2 M2,180,450,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-2-lateral-der,Lateral cajón 2 M2,180,450,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-2-fondo,Fondo cajón 2 M2,360,450,1,no,#F2F2F2,15,,22
m22-cajon-2-base,Base cajón 2 M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-2-tirador,Tirador cajón 2 M2,2,20,1,no,#A0A0A0,5,,22

# --- Modulo 3: cajonera con barra larga ---
m3-base,Base módulo M3,450,520,1,si,#C19A6B,15,"T,B,L,R",3
m3-tapa,Tapa módulo M3,450,550,1,si,#C19A6B,15,"T,B,L,R",3
m3-lateral-izq,Lateral izquierdo M3,2300,550,1,no,#C19A6B,15,"T,B,L",3
m3-lateral-der,Lateral derecho M3,2300,550,1,no,#C19A6B,15,"T,B,R",3
m3-fondo,Fondo módulo M3,450,2300,1,no,#F2F2F2,15,,3
m3-barra,Barra ropa larga Ø25mm,420,25,1,si,#A0A0A0,25,,3

# --- Submodulo 31: cajon 1 del modulo 3 ---
m31-cajon-1-frente,Frente cajón 1 M3,400,180,1,si,#C19A6B,15,"T,B,L,R",31
m31-cajon-1-lateral-izq,Lateral cajón 1 M3,180,450,1,no,#D9C2A3,15,"T,B,L",31
m31-cajon-1-lateral-der,Lateral cajón 1 M3,180,450,1,no,#D9C2A3,15,"T,B,R",31
m31-cajon-1-fondo,Fondo cajón 1 M3,360,450,1,no,#F2F2F2,15,,31
m31-cajon-1-base,Base cajón 1 M3,360,450,1,si,#D9C2A3,15,"T,B,L,R",31
m31-cajon-1-tirador,Tirador cajón 1 M3,2,20,1,no,#A0A0A0,5,,31

# --- Submodulo 32: cajon 2 del modulo 3 ---
m32-cajon-2-frente,Frente cajón 2 M3,400,180,1,si,#C19A6B,15,"T,B,L,R",32
m32-cajon-2-lateral-izq,Lateral cajón 2 M3,180,450,1,no,#D9C2A3,15,"T,B,L",32
m32-cajon-2-lateral-der,Lateral cajón 2 M3,180,450,1,no,#D9C2A3,15,"T,B,R",32
m32-cajon-2-fondo,Fondo cajón 2 M3,360,450,1,no,#F2F2F2,15,,32
m32-cajon-2-base,Base cajón 2 M3,360,450,1,si,#D9C2A3,15,"T,B,L,R",32
m32-cajon-2-tirador,Tirador cajón 2 M3,2,20,1,no,#A0A0A0,5,,32

# --- Modulo 4: zapatero ---
m4-base,Base módulo M4,450,520,1,si,#C19A6B,15,"T,B,L,R",4
m4-tapa,Tapa módulo M4,450,550,1,si,#C19A6B,15,"T,B,L,R",4
m4-lateral-izq,Lateral izquierdo M4,2300,550,1,no,#C19A6B,15,"T,B,L",4
m4-lateral-der,Lateral derecho M4,2300,550,1,no,#C19A6B,15,"T,B,R",4
m4-fondo,Fondo módulo M4,450,2300,1,no,#F2F2F2,15,,4
m4-estante,Estante zapatero M4,390,350,4,si,#D9C2A3,15,"T,B,L,R",4
m4-divisor-zapatero,Divisor zapatero inclinado,390,350,1,no,#C19A6B,15,"T,B,L,R",4


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Cajones_Verticales_y_Repisas.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo: cuatro módulos con cajones verticales y repisas superior/inferior.
# - Módulo 1: dos cajones apilados (submódulos 11 y 12), repisa superior e inferior.
# - Módulo 2: dos cajones apilados (submódulos 21 y 22), repisa superior e inferior.
# - Módulo 3: 3 repisas inferiores + 1 repisa superior.
# - Módulo 4: 3 repisas inferiores + 1 repisa superior.
# Las dimensiones base/tapa difieren ligeramente para evitar agrupación automática.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo

# --- Modulo 1: cajonera doble con repisas superior e inferior ---
m1-base,Base modulo M1,450,520,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,450,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,2300,550,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,2300,550,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,450,2300,1,no,#F2F2F2,15,,1
