# CutterNest Piezas v1
# Ejemplo de comoda con zocalo-cajon
# Zocalo completo 1200×150 (frente + laterales, sin base global) + 2 modulos cajonera 600×900×450 con su propia base interna apoyada sobre el zocalo y tapa corrida.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m12-cajon-base,Base cajon medio M1,515,395,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon medio M1,2,20,1,no,#A0A0A0,5,,12
m13-cajon-frente,Frente cajon inferior M1,568,232,1,si,#8B5A2B,15,"T,B,L,R",13
m13-cajon-lateral-izq,Lateral cajon inferior M1,395,202,1,no,#D9C2A3,15,"T,B,L",13
m13-cajon-lateral-der,Lateral cajon inferior M1,395,202,1,no,#D9C2A3,15,"T,B,R",13
m13-cajon-fondo,Fondo cajon inferior M1,515,202,1,no,#F2F2F2,15,,13
m13-cajon-cara,Cara cajon inferior M1,515,202,1,no,#D9C2A3,15,"T,B,L,R",13
m13-cajon-base,Base cajon inferior M1,515,395,1,si,#D9C2A3,15,"T,B,L,R",13
m13-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,13
# --- Modulo 2: cajonera derecha ---
m2-base,Base modulo M2,570,420,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,600,450,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,450,900,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,450,900,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,600,900,1,no,#F2F2F2,15,"",2
m21-cajon-frente,Frente cajon superior M2,568,232,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon superior M2,395,202,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon superior M2,395,202,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon superior M2,515,202,1,no,#F2F2F2,15,,21
m21-cajon-cara,Cara cajon superior M2,515,202,1,no,#D9C2A3,15,"T,B,L,R",21
m21-cajon-base,Base cajon superior M2,515,395,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon superior M2,2,20,1,no,#A0A0A0,5,,21
m22-cajon-frente,Frente cajon medio M2,568,232,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-lateral-izq,Lateral cajon medio M2,395,202,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-lateral-der,Lateral cajon medio M2,395,202,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-fondo,Fondo cajon medio M2,515,202,1,no,#F2F2F2,15,,22
m22-cajon-cara,Cara cajon medio M2,515,202,1,no,#D9C2A3,15,"T,B,L,R",22
m22-cajon-base,Base cajon medio M2,515,395,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-tirador,Tirador cajon medio M2,2,20,1,no,#A0A0A0,5,,22
m23-cajon-frente,Frente cajon inferior M2,568,232,1,si,#C19A6B,15,"T,B,L,R",23
m23-cajon-lateral-izq,Lateral cajon inferior M2,395,202,1,no,#D9C2A3,15,"T,B,L",23
m23-cajon-lateral-der,Lateral cajon inferior M2,395,202,1,no,#D9C2A3,15,"T,B,R",23
m23-cajon-fondo,Fondo cajon inferior M2,515,202,1,no,#F2F2F2,15,,23
m23-cajon-cara,Cara cajon inferior M2,515,202,1,no,#D9C2A3,15,"T,B,L,R",23
m23-cajon-base,Base cajon inferior M2,515,395,1,si,#D9C2A3,15,"T,B,L,R",23
m23-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,23
