# CutterNest Piezas v1
# Ejemplo de zapatera de closet por tipo de calzado
# Zapatera de closet abierta 1700×2400×600, melamina 15 mm, 100% modular (2 modulos de 850): zocalo-cajon corrido 150 + tapa corrida. Alturas libres por tipo de calzado: 150 mm (zapatos planos), 170-200 mm (tenis y calzado grueso), 190-220 mm (tacones y botines), 350-450 mm (botas altas). M1 calzado cotidiano: repisa superior + bandejas zapatera extraibles de frente 180 (planos), 200 (tenis) y 220 (tacones, botines). M2 botas altas: 2 vanos abiertos de 450 entre repisas fijas + repisa superior. Las bandejas extraibles mantienen costados bajos (caja 30 mm mas baja que el frente) para ver y sacar el calzado; holgura de rieles 12.7 mm/lado. Todas las repisas de 820 mm de luz llevan refuerzo interior de 100 mm. Herrajes: correderas telescopicas y tiradores.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m11-zapatera-lateral-der,Lateral zapatera extraible planos der M1,545,147,1,no,#D9C2A3,15,"T,B,R",11
m11-zapatera-fondo,Fondo zapatera extraible planos M1,765,132,1,no,#F2F2F2,15,,11
m11-zapatera-cara,Cara zapatera extraible planos M1,765,147,1,no,#D9C2A3,15,"T,B,L,R",11
m11-zapatera-base,Base zapatera extraible planos M1,765,545,1,si,#D9C2A3,15,"T,B,L,R",11
m11-zapatera-tirador,Tirador zapatera extraible planos M1,2,20,1,no,#A0A0A0,5,,11
m12-zapatera-frente,Frente zapatera extraible tenis M1,818,197,1,si,#8B5A2B,15,"T,B,L,R",12
m12-zapatera-lateral-izq,Lateral zapatera extraible tenis izq M1,545,167,1,no,#D9C2A3,15,"T,B,L",12
m12-zapatera-lateral-der,Lateral zapatera extraible tenis der M1,545,167,1,no,#D9C2A3,15,"T,B,R",12
m12-zapatera-fondo,Fondo zapatera extraible tenis M1,765,152,1,no,#F2F2F2,15,,12
m12-zapatera-cara,Cara zapatera extraible tenis M1,765,167,1,no,#D9C2A3,15,"T,B,L,R",12
m12-zapatera-base,Base zapatera extraible tenis M1,765,545,1,si,#D9C2A3,15,"T,B,L,R",12
m12-zapatera-tirador,Tirador zapatera extraible tenis M1,2,20,1,no,#A0A0A0,5,,12
m13-zapatera-frente,Frente zapatera extraible tacones M1,818,217,1,si,#8B5A2B,15,"T,B,L,R",13
m13-zapatera-lateral-izq,Lateral zapatera extraible tacones izq M1,545,187,1,no,#D9C2A3,15,"T,B,L",13
m13-zapatera-lateral-der,Lateral zapatera extraible tacones der M1,545,187,1,no,#D9C2A3,15,"T,B,R",13
m13-zapatera-fondo,Fondo zapatera extraible tacones M1,765,172,1,no,#F2F2F2,15,,13
m13-zapatera-cara,Cara zapatera extraible tacones M1,765,187,1,no,#D9C2A3,15,"T,B,L,R",13
m13-zapatera-base,Base zapatera extraible tacones M1,765,545,1,si,#D9C2A3,15,"T,B,L,R",13
m13-zapatera-tirador,Tirador zapatera extraible tacones M1,2,20,1,no,#A0A0A0,5,,13
m14-zapatera-frente,Frente zapatera extraible botines M1,818,217,1,si,#8B5A2B,15,"T,B,L,R",14
m14-zapatera-lateral-izq,Lateral zapatera extraible botines izq M1,545,187,1,no,#D9C2A3,15,"T,B,L",14
m14-zapatera-lateral-der,Lateral zapatera extraible botines der M1,545,187,1,no,#D9C2A3,15,"T,B,R",14
m14-zapatera-fondo,Fondo zapatera extraible botines M1,765,172,1,no,#F2F2F2,15,,14
m14-zapatera-cara,Cara zapatera extraible botines M1,765,187,1,no,#D9C2A3,15,"T,B,L,R",14
m14-zapatera-base,Base zapatera extraible botines M1,765,545,1,si,#D9C2A3,15,"T,B,L,R",14
m14-zapatera-tirador,Tirador zapatera extraible botines M1,2,20,1,no,#A0A0A0,5,,14
# --- Modulo 2: botas altas (2 vanos abiertos de 450 entre repisas fijas) ---
m2-base,Base modulo M2,820,570,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,850,600,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,600,2400,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,600,2400,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,820,2370,1,no,#F2F2F2,15,"",2
m2-repisa-vano-1,Repisa vano botas 1 M2,820,400,1,si,#D9C2A3,15,"T,B,L,R",2
m2-refuerzo-vano-1,Refuerzo repisa vano botas 1 M2,820,100,1,si,#8B5A2B,15,"T,B,L,R",2
m2-repisa-vano-2,Repisa vano botas 2 M2,820,400,1,si,#D9C2A3,15,"T,B,L,R",2
m2-refuerzo-vano-2,Refuerzo repisa vano botas 2 M2,820,100,1,si,#8B5A2B,15,"T,B,L,R",2
m2-repisa-superior,Repisa superior M2,820,400,1,si,#D9C2A3,15,"T,B,L,R",2
m2-refuerzo-repisa,Refuerzo repisa superior M2,820,100,1,si,#8B5A2B,15,"T,B,L,R",2
